time,roll,pitch,yaw
5.160000,90.000000,-52.166234,0.000000
5.180000,90.000000,-52.200055,0.000000
5.200000,90.000000,-52.233649,0.000000
5.220000,90.000000,-52.267018,0.000000
5.240000,90.000000,-52.300164,0.000000
5.260000,90.000000,-52.333087,0.000000
5.280000,90.000000,-52.365788,0.000000
5.300000,90.000000,-52.398269,0.000000
5.320000,90.000000,-52.430531,0.000000
5.340000,90.000000,-52.462574,0.000000
5.360000,90.000000,-52.494401,0.000000
5.380000,90.000000,-52.526012,0.000000
5.400000,90.000000,-52.557408,0.000000
5.420000,90.000000,-52.588591,0.000000
5.440000,90.000000,-52.619562,0.000000
5.460000,90.000000,-52.650322,0.000000
5.480000,90.000000,-52.680873,0.000000
5.500000,90.000000,-52.711215,0.000000
5.520000,90.000000,-52.741350,0.000000
5.540000,90.000000,-52.771280,0.000000
5.560000,90.000000,-52.801005,0.000000
5.580000,90.000000,-52.830526,0.000000
5.600000,90.000000,-52.859846,0.000000
5.620000,90.000000,-52.888964,0.000000
5.640000,90.000000,-52.917883,0.000000
5.660000,90.000000,-52.946604,0.000000
5.680000,90.000000,-52.975128,0.000000
5.700000,90.000000,-53.003456,0.000000
5.720000,90.000000,-53.031589,0.000000
5.740000,90.000000,-53.059529,0.000000
5.760000,90.000000,-53.087277,0.000000
5.780000,90.000000,-53.114833,0.000000
5.800000,90.000000,-53.142200,0.000000
5.820000,90.000000,-53.169379,0.000000
5.840000,90.000000,-53.196370,0.000000
5.860000,90.000000,-53.223175,0.000000
5.880000,90.000000,-53.249795,0.000000
5.900000,90.000000,-53.276231,0.000000
5.920000,90.000000,-53.302484,0.000000
5.940000,90.000000,-53.328556,0.000000
5.960000,90.000000,-53.354448,0.000000
5.980000,90.000000,-53.380160,0.000000
6.000000,90.000000,-53.405694,0.000000
6.020000,90.000000,-53.431051,0.000000
6.040000,90.000000,-53.456232,0.000000
6.060000,90.000000,-53.481238,0.000000
6.080000,90.000000,-53.506070,0.000000
6.100000,90.000000,-53.530730,0.000000
6.120000,90.000000,-53.555218,0.000000
6.140000,90.000000,-53.579535,0.000000
6.160000,90.000000,-53.603683,0.000000
6.180000,90.000000,-53.627662,0.000000
6.200000,90.000000,-53.651474,0.000000
6.220000,90.000000,-53.675119,0.000000
6.240000,90.000000,-53.698599,0.000000
6.260000,90.000000,-53.721913,0.000000
6.280000,90.000000,-53.745065,0.000000
6.300000,90.000000,-53.768054,0.000000
